date,dh15t10y,dh15t2y,dusgg10yr,dusgg2yr,dvix,expcttg,expcttg_ttdm,gmxn02yr,gmxn02yr_ttdm,gmxn02yr_ttwd,gmxn05yr,gmxn05yr_ttdm,gmxn05yr_ttwd,gmxn10yr,gmxn10yr_ttdm,gmxn10yr_ttwd,gmxn30yr,gmxn30yr_ttdm,gmxn30yr_ttwd,iclmsurp,idx04,idx11,levelwti,melhsfx,merhs,mpsw28t,mpsw28t_ttdm,mpsw28t_ttwd,mpswc,mpswc_ttdm,mpswc_ttwd,mxibtiie,mxibtiiecmp,mxonbr,nfpaysurp,regular,svyshkav,trmsprd10_1,trmsprd10_2,unempsurp,usdmxn,usdmxn_ttdm,usdmxn_ttwd,usjobsday,p0gmxn02yr,p0gmxn05yr,p0gmxn10yr,p0gmxn30yr,p0usdmxn,p1gmxn02yr,p1gmxn05yr,p1gmxn10yr,p1gmxn30yr,p1usdmxn,p2gmxn02yr,p2gmxn05yr,p2gmxn10yr,p2gmxn30yr,p2usdmxn,p3gmxn02yr,p3gmxn05yr,p3gmxn10yr,p3gmxn30yr,p3usdmxn,p4gmxn02yr,p4gmxn05yr,p4gmxn10yr,p4gmxn30yr,p4usdmxn,p5gmxn02yr,p5gmxn05yr,p5gmxn10yr,p5gmxn30yr,p5usdmxn,p6gmxn02yr,p6gmxn05yr,p6gmxn10yr,p6gmxn30yr,p6usdmxn,p7gmxn02yr,p7gmxn05yr,p7gmxn10yr,p7gmxn30yr,p7usdmxn,p8gmxn02yr,p8gmxn05yr,p8gmxn10yr,p8gmxn30yr,p8usdmxn,p9gmxn02yr,p9gmxn05yr,p9gmxn10yr,p9gmxn30yr,p9usdmxn,p10gmxn02yr,p10gmxn05yr,p10gmxn10yr,p10gmxn30yr,p10usdmxn
5-May-16,-3,-3,-2.99,-1.99,-.14,2.5,2,-.7,-1,-1.3,0,4.2,-2.1,-1,2.1,-1.1,-.2,3.7,0,18,1,1,44.32,35.58532,.5,.05,.05,.05,-2.5,-2,-2,.05,.12,0,0,1,0,-.7,-.3,0,16.638799,52.224122,33.704374,1,-1,4.2,2.1,3.7,52.224122,-2.8,2,-.4,4.1,38.354184,-1.9,6.8,.4,3.4,223.77468,-2.3,7.5,1.5,5.4,106.0671,-2.7,6.9,1.2,4.5,107.73461,-3,5.6,-.4,3.2,95.4441,-5,8.2,1.5,4.6,206.23415,-4,15.8,8.6,11.8,280.5289,.2,19,12.7,14.2,262.3763,6.7,25.6,18.5,16.8,358.77545,13.6,31.8,20.8,19.1,344.9446
30-Jun-16,-1,-4,-4.58,-5.51,-1.01,34,34,4.7,4.7,2.9,1.8,-.1,2.6,-1.4,-.3,-.1,-4.6,-5.9,-5,-2,1,1,48.33,54.7366,0,.22,.22,.22,16,16,15.5,.22,44.62,50,0,1,29,-6.5,-6.1,0,-165.44295,-110.70635,-167.77632,1,4.7,-.1,-.3,-5.9,-110.70635,21.8,7.1,1.4,-11.2,-66.98465,27,10.2,4.1,-10.4,-34.304793,26.9,11.8,2.9,-11.4,179.24404,26.6,12.5,1.1,-12.4,136.48128,28.9,15,3.3,-11.6,184.8753,24.3,9.5,-5.5,-21,11.408829,24.7,10.6,-3.9,-21.3,-8.7140787,17.8,11.5,0,-18.6,-77.229268,17.4,11.9,-.2,-14.7,-63.880641,17.8,10.7,2.7,-10.9,-70.852395
11-Aug-16,7,7,5.19,6,-.37,4.5,5.5,-7.1,-6.8,-4,-3,-5.5,-3.5,-1.7,-3.4,-1.8,-1.3,-4.7,-1.4,1,1,1,43.49,-103.0572,-1,-1.25,-1.25,-1.25,-4.5,-5.5,-5,-.25,.41,0,0,1,-2,.4,5.4,0,1.6498837,-101.40735,10.335748,1,-6.8,-5.5,-3.4,-4.7,-101.40735,-9.3,-11.4,-3.5,-4.9,-84.525825,-11.9,-13.4,-5.2,-7,-185.02808,-11.8,-12,-5.1,-13,-193.99346,-12.2,-11.9,-6.2,-15.9,-150.8453,-14.9,-13.7,-8,-17.9,-123.53897,-11.8,-9.8,-4.6,-16.4,-106.56519,-8.2,-6.1,-3.1,-15.1,-65.595441,-3.4,-.5,-.4,-13.4,83.332689,-4.1,-2.3,.7,-15.4,21.914369,-4.5,-5.1,-3.1,-16.1,-26.58947
29-Sep-16,-1,-2,-1.2,-2.17,1.63,38.25,37,3.5,-.4,3.8,-.1,1.2,1.9,-1.3,-1.8,-1,-1.7,-2.4,-1.8,-5,1,1,47.83,138.9821,1.25,.5,.5,.5,11.75,13,12.25,2.44,40.42,50,0,1,22,-2.3,-4.8,0,-66.387979,72.594107,-65.202128,1,-.4,1.2,-1.8,-2.4,72.594107,1.6,3.7,1.1,-1.3,2.6312192,5.2,5.5,1.7,-1.4,-48.725074,4,6,5.2,5.2,-27.954268,5.7,9,7.6,9.3,-86.336095,3.7,7.5,6.1,8.4,-74.892363,-1.4,5.2,6.1,7.3,-40.950395,-7.5,-3.5,.5,2.6,-235.99176,-11.8,-6.4,1.7,3.7,-242.96795,-11,-5.1,4,6.5,-239.95491,-14.1,-8.1,2.9,4.1,-237.62967
17-Nov-16,7,4,8.01,4.1,-.37,65.5,61.5,-7.6,-10.4,-7.7,-6.2,-9.9,-6,-2.3,.4,-1,-4.1,.5,-3.3,-22.5,1,1,45.42,53.06705,4,3,3,3,-15.5,-11.5,-13,3,21.5,50,0,1,-11,6.6,5.3,0,55.258665,108.32572,42.847872,1,-10.4,-9.9,.4,.5,108.32572,4.8,5,25.3,30.1,212.97192,4.8,5,25.3,30.1,118.55124,15.9,15.9,32.9,33.9,189.40164,21,21.2,36.8,39.2,213.50476,24.4,25.3,41,41,261.58561,20.7,22.3,37.1,36.7,217.96014,15.5,18.2,28.4,30.2,206.57561,12.5,15.6,23.6,25.9,203.32743,.2,5.7,19.1,25.2,179.39416,5.4,10.1,24.6,26.8,278.1549
15-Dec-16,6,2,2.6,.65,-.4,40,42.5,2.6,8.1,3.8,.2,4.4,1.6,.7,3.4,1.6,-2.8,-2.5,-3.9,-1,1,1,50.9,4.228018,-2.5,2.4,2.4,2.4,10,7.5,9,2.25,45.29,50,0,1,18,-.5,-1.9,0,-71.96773,-67.739712,-83.690688,1,8.1,4.4,3.4,-2.5,-67.739712,14.7,9.6,7.6,7.8,-15.301773,16,7.3,-2,-2.1,-41.265634,17.7,11.8,2.2,1.9,-6.1081237,21.4,15.5,1.2,3.8,42.458148,26,23.8,12.3,22.6,139.90041,29.4,26.5,12.6,19.1,67.52654,35.6,28.8,15.4,18.6,79.794904,44.2,47.8,30.5,29.9,139.94859,46.1,48.5,31.1,33.1,137.53974,44.6,41.6,21.6,26.2,124.90787
9-Feb-17,6,5,5.85,3.62,-.57,39,36,8.1,4.8,12.1,2.4,3,3.3,2.6,1.2,4.7,.2,-6,3.1,-15,1,1,53,-20.86275,3,1.35,1.35,1.35,11,14,11.75,1.35,38.92,50,0,1,8,-2.1,-5.5,0,-42.277768,-63.140522,-34.914833,1,4.8,3,1.2,-6,-63.140522,14.7,5.8,-.8,-14.4,-65.253726,16.9,5.5,-4.3,-22.8,-96.660354,20.2,9.5,.9,-21.6,-107.41442,25.5,14.8,5.7,-13.8,-100.35884,22,14,8.3,-6.7,-48.507786,21.3,15.1,8.4,3.5,-24.493699,19.8,17.1,6.9,2.2,-52.630283,16.1,13.7,3.4,2.1,-229.92584,5.4,-1,-3.3,-9.5,-283.58261,2.2,-6.2,-9.2,-17.9,-404.776
30-Mar-17,3,2,4.32,1.2,.12,26.25,27.5,-5.8,-5.5,-3.8,-3.2,-5.7,-3.2,-2.1,-3.9,-1.2,-1.3,-2.5,-.8,11.5,1,1,50.35,10.27266,-1.25,1.03,1.03,1.03,-1.25,-2.5,.25,1.03,15.54,25,0,1,-8,-.7,3.7,0,-6.1573554,4.1153034,-22.891628,1,-5.5,-5.7,-3.9,-2.5,4.1153034,-5,-4.6,-5.4,-3.4,9.6709481,-3,.8,-.1,-.6,-18.56663,-.9,3.1,3.4,4.6,63.358635,-6.2,-1.6,-3,1,65.748698,-5.6,.7,-.4,4.5,21.893181,6.4,.5,10.8,4.2,-21.726924,12.2,6.2,17.5,10.4,-13.266007,8.5,6.6,15.9,11.7,39.000548,9.6,5.4,14.8,9.3,-83.526171,9.6,5.4,14.8,9.3,-67.475409
18-May-17,1,1,.51,2.24,-.93,15.5,13.01,3.2,5.4,1.5,.6,6.3,.9,1.5,8,1.1,-.5,4.4,.2,-8,1,1,49.35,89.5894,2.49,.38,.38,.38,9.5,11.99,9,.38,20.83,25,0,1,15,1.1,-1.7,0,-61.041721,28.547677,-59.350193,1,5.4,6.3,8,4.4,28.547677,8.7,12.7,12.5,7.9,-29.964247,13.3,18.4,18.9,12.8,-65.054254,19,24.9,19.9,15.5,-80.122938,17.8,21.8,18.2,13.3,-182.93635,21.6,23.7,18.6,12.5,-150.40297,24.2,23.7,17.7,9.5,-143.75775,24.5,24.6,18.3,10.3,-166.08806,29.6,27.6,22.2,13.3,-45.407935,31.2,26.9,20.3,11.4,-87.63895,28.5,23.7,16.7,7.9,-74.757814
22-Jun-17,-1,-2,-1.57,-.8,-.27,26.5,26,-5.2,-15.7,-5.3,-5.2,-16,-7.7,-4.2,-15.6,-6.3,-5,-9.3,-5.2,1,1,1,42.74,-44.42789,.5,.8,.8,.8,-1.5,-1,-1.5,.8,13.65,25,0,1,1,-3.1,1,0,-23.405155,-67.833049,-37.938746,1,-15.7,-16,-15.6,-9.3,-67.833049,-41.4,-39,-26.3,-8.8,-127.74032,-46.3,-43.6,-31.2,-7.7,-204.55957,-38.2,-35.3,-25.4,-2.6,-138.90876,-40.8,-36.3,-28,-5.2,-214.58172,-39.4,-35,-24.4,2.1,-107.76828,-34.4,-30.6,-19.4,8.9,-65.128534,-30.5,-25.3,-12.2,16.1,-6.3621258,-29.6,-26.8,-12.8,13.4,-22.065371,-29.7,-25.9,-14.6,11.3,35.083434,-22.1,-19.2,-12.2,10.2,10.411987
10-Aug-17,-4,0,-5.01,-1.41,4.93,3.5,2,-1.4,-1.1,-1.9,-3.1,-3.4,-2.7,-1.4,-2,-1.5,-1.2,-3,-.6,4,1,1,48.59,-.3280667,1.5,.66,.66,.66,-3.5,-2,-3,.01,-.61,0,0,1,-8.882e-14,-.3,-8.88e-14,0,14.192404,13.864338,4.0222341,1,-1.1,-3.4,-2,-3,13.864338,-3.8,-7.6,-4.9,-4,-64.394818,-2.4,-5.8,-5.3,-9,-98.999067,.6,-3.3,-.8,-4.3,-78.368159,-2.4,-6.6,-3.1,-6.4,-159.95938,-1.7,-4.9,-3.9,-6,-54.75394,-2.6,-6,-5.7,-8.3,-132.70709,-3.5,-7.7,-8.9,-9.2,-164.03664,.1,-7.2,-7.1,-8.5,-161.20503,-3.8,-7,-7.3,-8.9,-146.60665,-2.3,-5,-5.8,-7.1,-124.12839
28-Sep-17,0,-2,-.18,-1.99,-.32,.25,.21,.2,3.8,-.1,.4,3.3,.2,.3,4.4,-.1,.3,1.8,-.1,4.5,1,1,51.56,-27.77563,.04,-.31,-.31,-.31,-.25,-.21,-.25,-.06,-.69,0,0,1,-8.882e-14,-.5,.1,0,4.0714373,-23.704187,-7.6486469,1,3.8,3.3,4.4,1.8,-23.704187,4.5,3.9,2.7,-1.8,27.702748,5.7,5.5,3.4,-1.1,14.32724,7.3,6.7,4.9,.4,3.8994813,10.1,11.1,9.1,4.5,35.807053,17.2,18.9,18.2,14.9,159.23955,18.1,21.7,24.4,20.7,177.71277,15.1,21.3,25.1,22.6,253.89081,17.8,20.5,31,34.3,337.30329,18,21.3,29.5,29.4,273.57996,23.5,25.9,28.7,26.1,378.59139
9-Nov-17,1,-2,.73,-1.19,.72,1.5,1.5,-1,.3,-1.1,-.3,-.9,-1.6,-.3,-.8,-1,.3,0,-1.1,6,1,1,57.17,-20.61327,8.88e-14,.27,.27,.27,-1.5,-1.5,-1.5,-.04,-.09,0,0,1,-8.882e-14,-.3,.7,0,-.89177755,-21.505046,-10.124724,1,.3,-.9,-.8,0,-21.505046,0,1.7,.7,2.6,8.3273327,4.9,4.4,2.7,4.3,22.295386,7.2,7.1,6.2,6.9,41.932729,13.5,11.6,11.1,11.2,86.132098,10.6,8.3,7.4,6.7,-15.730859,6.5,3.4,2.5,2.9,-88.677557,6.5,3.4,2.5,2.9,-47.26701,3.5,.3,-1.4,.3,-164.92975,-.6,-2.5,-4.5,-3.3,-237.47461,2,1.4,-1.6,-2.2,-244.88162
14-Dec-17,-1,3,.71,3.67,.31,20.5,20.5,2.3,2.9,2.8,1.5,4.2,2.9,.3,2.1,2.3,2.4,1,2.7,-12,1,1,57.04,69.99606,0,0,0,0,4.5,4.5,5,1,13.5,25,0,1,9,-5.2,-2,0,-2.4156619,67.5804,10.025011,1,2.9,4.2,2.1,1,67.5804,15.5,16.6,11.7,6,56.810734,15.8,17.2,8.9,1.3,39.324551,15.8,23.5,14.2,6,106.27626,21.5,28.4,23.8,9.7,110.90764,28.7,38.3,36.7,23,236.64084,37,43,38.5,26.4,382.20292,37,43,38.5,26.4,381.34212,40.1,46.4,42.6,27.6,440.76588,37.6,43.1,38.6,21.2,351.52268,36.1,40,34.3,17.7,367.76197
8-Feb-18,1,-2,-1.19,-2.01,5.73,22,20.5,0,6.5,0,1.4,5.5,1.5,-.2,4.3,1.2,.3,2.9,.8,-13,1,1,61.15,37.88293,1.5,2.06,2.06,2.06,3,4.5,3,1.94,13.44,25,0,1,3,-.7,-.2,0,12.787963,50.670899,-4.5103726,1,6.5,5.5,4.3,2.9,50.670899,26.1,18.1,13.9,9.3,-52.693455,18.5,16.8,13.5,8.7,-102.49481,15.7,23.1,15.8,11.5,-74.42759,15.7,27.6,19.6,13.8,-125.95346,15.7,21.4,14.2,9.2,-159.73145,15.7,14.1,10.1,6.2,-147.09181,15.7,16.3,9.7,5.6,-142.5584,15.7,18.8,12.8,8.9,-49.057869,17.9,12.4,8.8,6.9,19.980664,17.1,6.5,4,4.9,-103.89218
12-Apr-18,4,2,5.5,4.1,-1.75,1,2,-.2,.5,1.6,.9,-1,1,-.6,-2.4,.4,-.6,-1.6,.6,3,1,1,67.07,-41.16987,-1,.85,.85,.85,-1,-2,-1.5,.69,-.41,0,0,1,-2,-.1,-.4,0,18.873069,-22.296798,22.519742,1,.5,-1,-2.4,-1.6,-22.296798,2.6,1,-.3,-1.3,-101.72691,4.9,3.8,3.3,1.6,-120.14261,3.8,2.9,2.7,2.4,-99.455034,4.1,2.9,2.2,3.9,-79.584271,6.2,8.3,9.5,10.3,118.82473,7.2,12.5,13.9,10.3,163.55543,10.3,19.5,20.1,14.3,384.04487,7.6,22.3,22.3,19.1,318.31666,8.2,19.6,20.3,18.8,333.50269,6.1,18.1,18.9,15.5,314.91523
17-May-18,2,-1,1.48,-2.04,.01,5.5,4.5,-.2,.1,-1.1,-1.8,-.7,-2.8,-2.4,-.6,-2.4,.4,-.1,-1.5,7,1,1,71.49,93.08846,1,1.25,1.25,1.25,-5.5,-4.5,-5,1.25,.76,0,0,1,-3,-1.6,-2.2,0,-7.9244137,85.16405,-5.5865356,1,.1,-.7,-.6,-.1,85.16405,4.2,5.5,4.6,5.5,192.33844,2.2,1.8,1.1,1.3,125.10445,-.7,.3,.4,.9,101.91799,-9.5,-2.1,-4.6,-1.5,30.251652,-9.7,-4.7,-6.6,-1.2,.81743591,-12.3,-9.2,-11.2,-6.3,-14.878787,-12,-8.2,-10.7,-5.9,11.029751,-7.6,-4.2,-4.5,-1.9,134.53539,0,3.8,2,3.5,78.424191,6.1,9.6,4.3,.2,171.7687
21-Jun-18,-3,0,-4.22,-2.9,1.85,19.5,19,4.5,1.7,3.6,1.2,-.7,2.1,1.4,.6,1.7,-1,-4.5,-.4,-3,1,1,65.54,8.148564,.5,.62,.62,.62,5.5,6,5.5,1.5,15.5,25,0,1,5,1,-3.1,0,-32.294435,-24.14587,-68.475354,1,1.7,-.7,.6,-4.5,-24.14587,.1,-7.1,-4.3,-10.7,-172.1571,1.5,-6.1,-4.5,-10.4,-232.20169,-2.1,-9.5,-13.3,-15.6,-200.63083,1.1,-7.4,-9.4,-13.1,-89.102173,-5.4,-19.2,-21.5,-26.7,-320.36315,-4.8,-17.5,-19.4,-22.5,-224.26195,-.8,-10.3,-11.2,-11.7,-198.17559,-7,-19.4,-17.5,-17.4,-450.37997,-8.2,-20.9,-18.6,-14.5,-453.0521,-11.4,-20.3,-15.2,-8.4,-579.97521
2-Aug-18,-2,-1,-2.05,-1.42,-.96,4.5,5,-4.1,-7.5,-6.2,-4.2,-4,-4.1,-3.9,-4,-4.8,-4.7,-1.7,-2.6,0,1,1,68.96,26.91403,-.5,1,1,1,-4.5,-5,-4.5,1,-.5,0,0,1,-5,-2.1,.2,0,1.9880342,28.902065,9.1266354,1,-7.5,-4,-4,-1.7,28.902065,-13.3,-8.2,-5.1,-1.4,-13.835915,-14.9,-10.9,-7.3,-.7,-33.19523,-15,-12.1,-6.1,1.7,-70.563693,-18.1,-13.8,-9,-.7,-64.226643,-14.9,-11.8,-7.9,-.6,56.490506,-13.2,-6.1,-2.2,2.2,171.90811,-8.5,-1.4,1.9,5.5,282.50526,-6.8,1.3,4.9,7.3,157.46087,-2.2,8.4,12.9,14.7,292.01941,-.4,9.5,12.8,14.3,210.75377
4-Oct-18,4,2,.57,-.4,2.61,0,0,2.7,5.8,1.4,1.6,9.4,1.5,.8,7,1.2,2.3,6.3,.5,-3,1,1,74.33,2.823682,0,-.25,-.25,-.25,0,0,-.5,-.25,0,0,0,1,-2,-1.1,-1.9,0,32.608725,35.432406,1.2542789,1,5.8,9.4,7,6.3,35.432406,15.8,21.7,18.1,12.8,-116.29573,17.3,21.7,18,11.5,-53.913028,17.5,22.2,20.7,13,-4.2015042,18.9,22.8,22.6,16.9,57.644591,18.6,20.6,20.3,20.3,-35.453009,17.4,15.9,17.9,18.5,-97.561235,17.4,16.5,14.6,16.7,-106.26072,16.3,15.9,12.7,13,-154.77687,18,18.3,15.9,14.5,-87.915784,20.9,23.1,20.3,18.6,57.592385
15-Nov-18,-1,0,-1.47,-1.24,-1.27,26,28.5,-.9,-5.8,-4.4,.1,-3,1.2,3,-4.5,-.1,3.1,3.8,4.1,3,1,1,56.46,-78.2989,-2.5,0,0,0,-1,-3.5,-1,1.27,11.27,25,0,1,6,5.2,3.9,0,-10.331167,-88.630071,-16.152738,1,-5.8,-3,-4.5,3.8,-88.630071,-6.5,-3.7,-4.6,4,-120.26603,-6.5,-3.7,-4.6,4,-18.63513,-2.1,2.8,4.1,12.3,-21.777098,-4.7,-.4,-.3,7.1,-78.897037,-8,-.3,-2.2,7.3,-48.129906,-5.6,5.1,1,12.5,-2.2049798,2.9,16.6,16.8,34.9,100.42203,2.6,21.5,19.1,43.2,33.504801,-4,18.2,14.7,44.3,-55.467946,-15.1,7.3,2.1,26.2,-86.307116
20-Dec-18,2,4,5.17,2.48,2.8,23.5,21.5,5,2.8,4.8,1.3,-5.6,2.2,2.4,-5.3,3,2.4,-8.3,1.4,-1,1,1,45.88,-124.9323,2,1,1,1,1.5,3.5,1,1.37,17.38,25,0,1,7,2.1,-2.6,0,12.400503,-112.53178,6.1237604,1,2.8,-5.6,-5.3,-8.3,-112.53178,14,7,5.2,-1.6,-88.429208,16.2,15.1,10.3,5,-121.53492,16.2,15.1,10.3,5,-99.418799,14.4,12.3,9.2,5.2,-105.19443,11.8,6.9,4.4,-.5,-221.20982,8.7,-.6,-.3,-3.5,-229.9553,7,-5.6,-4.9,-7.6,-234.17824,7,-5.6,-4.9,-7.6,-233.77113,5.4,-9.3,-8,-10.9,-274.5642,2.9,-15.1,-12.5,-17.4,-245.02359
7-Feb-19,-5,-4,-3.74,-4.48,.99,-1,0,4.8,-2.2,5.6,6.4,-.3,6.7,7,1,8.4,2.4,2.1,3.5,0,1,1,52.64,-39.98206,-1,0,0,0,1,0,1,0,-.6,0,0,1,0,4.6,2.2,0,25.948223,-14.033841,23.999572,,-2.2,-.3,1,2.1,-14.033841,-3.4,-5.1,-5,-.7,-17.335701,2.2,6.2,8,15.2,101.47139,.4,4.3,6.8,14,78.289915,3.2,11.1,11.8,20.8,166.63031,.8,5.9,3.4,11.4,76.576399,-.3,.7,-2.4,6,73.771831,-.8,-.4,-2.2,4.8,70.602761,-2.7,-2.6,-6.2,3.2,18.089238,-4.9,-2.3,-6.3,2.7,55.783128,-5.7,-4.8,-8.6,.7,93.179941
28-Mar-19,0,1,2.81,3.59,-.72,-2,-2,.2,2.9,.5,5.7,4,6.2,2.4,3.9,5.2,2.4,.2,4.1,0,1,1,59.3,-1.759544,0,-.01,-.01,-.01,2,2,2,-.01,.51,0,0,1,0,1.9,2.2,0,-9.6096724,-11.369216,-2.221585,,2.9,4,3.9,.2,-11.369216,6.8,5.8,7.3,1.3,34.236191,12.8,7.9,7.5,.3,-113.18102,11,6.6,6.1,1.1,-69.242089,13.7,9.9,8.2,4,-73.299517,15.1,8.5,6.2,2.5,-110.36063,13.7,3.7,1.5,-2.2,-150.54781,16.2,4.7,.4,-2.9,-205.80659,18.3,7.1,1.9,-3.3,-224.48792,19.7,6.5,1,-4.3,-285.3647,17.7,3.4,-1.9,-6.3,-274.47611
16-May-19,3,4,2.12,3.26,-1.15,-.25,0,3.8,3.9,4.1,2.5,3.4,2.8,1.8,.2,2.1,1.7,1,2,0,1,1,62.87,46.95213,-.25,.38,.38,.38,.25,0,.25,-.25,-.1,0,0,1,0,1.4,-2,0,-5.3504549,41.60167,-7.711132,,3.9,3.4,.2,1,41.60167,3.4,3.5,.1,.2,64.737678,4.7,3.4,-.4,-1.7,11.282034,4.8,4.3,.7,0,-16.762878,3.7,3.1,-.5,-2.9,-31.341559,1.9,1.5,-2.6,-5.3,-1.6277623,.2,-1.9,-5.7,-8.7,2.9398023,.6,-1.3,-5.3,-6.8,7.4003515,-4.2,-7.7,-11.7,-14.7,77.30164,-2.7,-8.7,-12.4,-17,45.051964,-2.9,-7.8,-11.6,-15.4,50.486378
27-Jun-19,-4,-3,-3.28,-2.4,-.39,2.5,1.5,-.8,-1.9,-.5,-4.5,-10.3,-7.8,-5.2,-8.3,-5.8,-7.8,-9,-4.3,0,1,1,59.43,26.05377,1,-.35,-.35,-.35,-2.5,-1.5,-2.5,-.7,.07,0,0,1,0,-4.5,-4.4,0,1.4104557,27.464225,-2.1411208,,-1.9,-10.3,-8.3,-9,27.464225,-2,-18,-11.9,-9.9,50.588392,-5.5,-25.7,-20.5,-16.5,.73196491,-2.3,-29.6,-28.7,-22.9,-39.448403,-4.4,-33.3,-37.2,-30.1,-58.205551,-4.1,-33.2,-38.4,-30,-62.992417,-3.3,-28,-35.9,-24.8,-57.890014,-1.1,-27.1,-32.3,-22.8,-111.51623,5.4,-11.5,-14.5,-3.4,15.255613,4.7,-9.4,-9.9,-.9,7.0560014,2,-8.3,-4.2,3.4,-25.705004
15-Aug-19,-7,-10,-5.23,-8.14,-.92,-19,-17.5,-8,-19,-9.6,-15.4,-14.3,-14.8,-13.1,-18.8,-8.7,-14.6,-18.5,-15.7,0,1,1,54.47,-25.77601,-1.5,-.63,-.63,-.63,-6,-7.5,-6,-.63,-14.62,-25,0,1,-12,-10.2,-5.1,0,-8.2834257,-34.059441,-19.154515,,-19,-14.3,-18.8,-18.5,-34.059441,-25.9,-28.1,-27.8,-25.7,-8.1860735,-23.9,-18.7,-19.8,-18,95.045873,-19.8,-14.9,-17.6,-13.9,47.054138,-21.6,-20.9,-21.3,-17.1,4.6747493,-25.5,-23.4,-25,-19.8,78.116103,-27.6,-28.3,-28.1,-19.1,124.4034,-26.9,-23.7,-24,-13,127.4147,-26.7,-18.9,-21.3,-12.8,155.77684,-30.6,-21.7,-23.3,-16.2,218.72722,-30.8,-21.7,-22.9,-14.7,234.03074
26-Sep-19,-3,-2,-4.51,-2.4,.11,-25.5,-23,-.8,-17.4,-.4,-1.9,-3.8,-.9,.2,-7.2,-.7,-.5,-5.2,2.7,0,1,1,56.41,66.76114,-2.5,-3.13,-3.13,-3.13,.5,-2,-.5,-3.13,-9.12,-25,0,1,1,1,1,0,-12.883155,53.877985,-7.5359105,,-17.4,-3.8,-7.2,-5.2,53.877985,-19,0,-.3,.7,64.192267,-26.3,1.5,-1.6,-.2,85.903836,-17.3,4.8,1.8,.7,131.55713,-18.7,.8,-4.4,-5.3,116.36251,-24,-9.4,-16.4,-18.3,45.028697,-22.5,-6,-14.9,-17.2,-26.048945,-10,-2.4,-11.2,-13.3,4.8542822,-10.4,-4.4,-13.2,-17.7,30.873909,-18.2,-7.4,-17,-23.6,2.5551791,-21.2,-4.4,-14.3,-19.3,-59.515594
14-Nov-19,-6,-5,-6.74,-4.46,.05,-29.5,-28.5,2.49,-4.8,1.85,.96,-3.3,1.18,1.21,-2.1,2.31,1.67,-5.9,1.68,0,1,1,56.77,2.937465,-1,-2.99,-2.99,-2.99,4.5,3.5,5,-2.99,-8.88,-25,0,1,9,-.38,-1.28,0,-20.88044,-17.942975,-12.37841,,-4.8,-3.3,-2.1,-5.9,-17.942975,-4.8,-8.4,-8.8,-14.3,-92.071837,-4.8,-8.4,-8.8,-14.3,-22.446699,3.5,.4,-2.3,-9.9,-6.4082027,8.4,6,6.1,-3.4,55.126647,7.8,3.3,4.5,-7.7,14.248694,8.1,4,4.8,-9.1,10.172337,10.4,8.5,7.9,-7.7,45.514252,18.6,17.7,13.3,-3.1,83.703592,18.8,16.7,11,-7.8,87.750091,13.3,14.6,10.4,-7,59.287439
19-Dec-19,0,-1,.35,-.19,-.08,-29,-26.5,7.28,6.3,6.17,4.04,6.9,5.58,10.9,9.1,9.94,8.24,9.6,7.49,0,1,1,61.22,-20.90985,-2.5,-1.05,-1.05,-1.05,4,1.5,4,-1.05,-12.95,-25,0,1,1,2.87,3.62,0,-4.2732902,-25.183145,.68613713,,6.3,6.9,9.1,9.6,-25.183145,12,15.4,12.7,8.6,-17.309899,11.8,14.8,10.4,8.6,-10.709605,11.6,13.8,10.8,8.9,3.5321811,11.6,13.8,10.8,8.9,.79089521,9.6,10.6,8.7,6.9,-12.029315,8,7.6,6.1,4.3,-61.299753,7,8.6,6,2.2,-18.36635,7.2,9.4,8,5.2,-20.373916,7.2,9.4,8,5.2,-32.903888,6.9,7.1,3.5,-.1,-67.137248
13-Feb-20,-1,0,-1.6,.01,.41,-25,-23.5,3.51,4.9,3.67,-.6,1.5,2.79,-.92,-.7,1.23,-.67,-.7,-1.91,0,1,1,51.42,-15.25855,-1.5,-.25,-.25,-.25,0,-1.5,0,-3.12,-12,-25,0,1,0,-3.46,-4.43,0,3.7593582,-11.499195,-9.7765896,,4.9,1.5,-.7,-.7,-11.499195,4.8,1.8,-2.1,-5.9,-42.624021,.3,1.8,-1.2,-5.2,-34.752892,3,-.9,-4.4,-7.8,-17.038572,.8,-4.5,-6.1,-10.4,-30.819649,-1,-3.9,-3.7,-6.2,113.31475,1.3,-4.9,-4.9,-5.5,146.44641,-18,-9.7,-7.8,-6.8,238.47798,-4.1,-11.6,-11.1,-8.4,243.03906,-4,-9.6,-5.7,-2.9,348.61849,2,4.2,10.2,13.3,460.7906
